y	age	job	marital	education	balance	housing	loan	contact	duration	previous	poutcome
0	32	management	divorced	tertiary	5306	yes	no	unknown	201	0	unknown
0	33	admin	married	secondary	730	yes	no	unknown	70	0	unknown
0	41	services	single	secondary	397	yes	no	unknown	19	0	unknown
0	33	admin	single	secondary	434	yes	no	unknown	351	0	unknown
0	37	management	married	tertiary	897	no	no	unknown	182	0	unknown
0	55	technician	divorced	secondary	0	yes	no	unknown	365	0	unknown
0	32	services	single	secondary	228	yes	no	unknown	257	0	unknown
0	33	management	single	tertiary	201	yes	no	unknown	280	0	unknown
0	54	management	married	tertiary	2847	yes	no	unknown	16	0	unknown
0	39	admin	single	secondary	4039	yes	no	unknown	140	0	unknown
0	60	technician	married	unknown	132	yes	no	unknown	21	0	unknown
0	30	blue-collar	married	secondary	9	yes	no	unknown	184	0	unknown
0	34	management	single	secondary	31	yes	no	unknown	20	0	unknown
0	57	management	married	tertiary	0	yes	yes	unknown	107	0	unknown
1	36	blue-collar	married	secondary	4438	yes	no	unknown	446	0	unknown
0	39	admin	married	secondary	6421	no	yes	unknown	661	0	unknown
0	38	blue-collar	married	secondary	171	yes	yes	unknown	172	0	unknown
0	37	management	divorced	tertiary	42	yes	yes	unknown	125	0	unknown
0	36	management	married	tertiary	806	yes	no	unknown	280	0	unknown
0	39	blue-collar	married	secondary	298	yes	no	unknown	216	0	unknown
0	35	entrepreneur	married	secondary	24	yes	no	unknown	81	0	unknown
0	47	blue-collar	married	secondary	290	yes	no	unknown	409	0	unknown
0	37	management	married	tertiary	425	yes	no	unknown	226	0	unknown
0	39	unemployed	married	secondary	0	yes	no	unknown	191	0	unknown
0	35	blue-collar	married	secondary	1602	yes	yes	unknown	171	0	unknown
0	32	management	divorced	primary	137	yes	no	unknown	13	0	unknown
0	30	management	single	tertiary	3110	yes	no	unknown	133	0	unknown
0	38	blue-collar	single	primary	419	yes	no	unknown	656	0	unknown
1	35	blue-collar	divorced	secondary	0	yes	no	unknown	1205	0	unknown
0	31	blue-collar	married	secondary	-88	yes	no	unknown	202	0	unknown
0	35	blue-collar	married	secondary	274	yes	yes	unknown	205	0	unknown
0	38	management	married	tertiary	0	yes	no	unknown	206	0	unknown
0	34	services	married	secondary	0	yes	no	unknown	79	0	unknown
0	30	management	single	tertiary	162	yes	no	unknown	186	0	unknown
0	31	services	divorced	secondary	1222	yes	no	unknown	532	0	unknown
0	54	services	married	secondary	4482	yes	no	unknown	97	0	unknown
0	40	technician	married	secondary	1259	no	no	unknown	234	0	unknown
0	35	blue-collar	married	secondary	499	yes	no	unknown	328	0	unknown
0	35	technician	single	secondary	1861	yes	no	unknown	297	0	unknown
1	29	services	single	secondary	271	yes	no	unknown	1882	0	unknown
0	33	admin	single	tertiary	622	yes	no	unknown	243	0	unknown
0	31	student	single	secondary	368	yes	no	unknown	81	0	unknown
0	51	housemaid	married	primary	492	yes	no	unknown	142	0	unknown
1	35	blue-collar	married	primary	102	yes	no	unknown	1334	0	unknown
0	38	self-employed	married	secondary	736	yes	no	unknown	775	0	unknown
0	36	unemployed	married	secondary	733	yes	no	unknown	335	0	unknown
0	37	management	married	secondary	3175	yes	no	unknown	168	0	unknown
0	29	technician	married	tertiary	43	yes	no	unknown	68	0	unknown
0	53	services	married	primary	574	yes	no	unknown	121	0	unknown
0	34	blue-collar	married	secondary	4622	yes	yes	unknown	217	0	unknown
0	31	self-employed	single	tertiary	1820	yes	no	unknown	68	0	unknown
0	38	admin	divorced	secondary	3750	yes	no	unknown	119	0	unknown
0	36	admin	married	secondary	465	yes	no	unknown	160	0	unknown
0	36	management	married	tertiary	860	yes	no	unknown	294	0	unknown
0	32	student	single	unknown	1583	yes	no	unknown	57	0	unknown
0	38	blue-collar	married	secondary	0	yes	no	unknown	90	0	unknown
0	36	blue-collar	married	secondary	7579	yes	no	unknown	600	0	unknown
0	35	blue-collar	married	secondary	4635	yes	no	unknown	148	0	unknown
0	31	management	married	tertiary	827	no	no	unknown	38	0	unknown
0	32	blue-collar	married	primary	0	yes	no	unknown	142	0	unknown
0	32	services	married	secondary	364	yes	no	unknown	466	0	unknown
0	36	services	married	secondary	380	yes	no	unknown	26	0	unknown
0	32	unemployed	married	secondary	93	yes	no	unknown	203	0	unknown
0	33	blue-collar	married	tertiary	6138	yes	no	unknown	369	0	unknown
0	30	blue-collar	married	secondary	1803	yes	no	unknown	29	0	unknown
0	39	services	married	secondary	0	yes	no	unknown	793	0	unknown
0	35	admin	married	secondary	3187	yes	no	unknown	71	0	unknown
1	31	blue-collar	married	secondary	2	yes	no	unknown	182	0	unknown
0	30	services	single	secondary	695	yes	no	unknown	203	0	unknown
0	34	services	married	primary	1042	yes	no	unknown	167	0	unknown
0	30	blue-collar	single	secondary	4648	yes	no	unknown	37	0	unknown
0	31	blue-collar	single	secondary	2089	yes	no	unknown	34	0	unknown
0	39	self-employed	married	tertiary	3059	yes	yes	unknown	394	0	unknown
0	36	technician	married	secondary	412	yes	yes	unknown	127	0	unknown
0	32	management	single	tertiary	863	yes	no	unknown	264	0	unknown
0	33	services	married	secondary	4434	yes	no	unknown	265	0	unknown
0	33	services	married	secondary	5499	yes	no	unknown	231	0	unknown
0	34	technician	divorced	secondary	3997	yes	no	unknown	320	0	unknown
0	39	housemaid	married	primary	4904	yes	no	unknown	101	0	unknown
0	35	management	married	tertiary	440	yes	no	unknown	110	0	unknown
0	60	retired	single	secondary	-14	yes	no	unknown	121	0	unknown
0	34	technician	single	tertiary	759	no	no	unknown	265	0	unknown
0	33	technician	married	secondary	603	yes	no	unknown	345	0	unknown
0	59	admin	divorced	secondary	-41	yes	yes	unknown	171	0	unknown
0	31	admin	single	secondary	78	no	no	unknown	572	0	unknown
0	36	technician	married	secondary	84	yes	no	unknown	67	0	unknown
0	36	technician	divorced	secondary	409	yes	no	unknown	25	0	unknown
0	38	blue-collar	married	secondary	732	yes	yes	unknown	269	0	unknown
0	32	blue-collar	married	secondary	328	yes	no	unknown	132	0	unknown
0	32	technician	single	secondary	1698	yes	no	unknown	115	0	unknown
0	39	services	married	secondary	9374	yes	no	unknown	273	0	unknown
0	39	retired	married	secondary	439	no	no	unknown	56	0	unknown
0	33	housemaid	married	tertiary	4958	yes	no	unknown	434	0	unknown
0	23	services	single	secondary	210	yes	no	unknown	507	0	unknown
0	39	entrepreneur	married	tertiary	2644	yes	no	unknown	253	0	unknown
0	36	blue-collar	married	unknown	17983	yes	no	unknown	100	0	unknown
0	38	technician	single	secondary	614	yes	no	unknown	116	0	unknown
0	35	admin	married	secondary	2137	yes	no	unknown	124	0	unknown
0	27	technician	single	tertiary	-291	yes	no	unknown	66	0	unknown
0	31	admin	single	secondary	160	yes	yes	unknown	233	0	unknown
0	58	housemaid	married	primary	11	yes	no	unknown	90	0	unknown
0	34	technician	divorced	secondary	2036	yes	yes	unknown	104	0	unknown
0	31	admin	single	secondary	121	yes	no	unknown	187	0	unknown
0	36	blue-collar	married	unknown	-656	yes	no	unknown	92	0	unknown
0	34	admin	married	secondary	1689	no	no	unknown	423	0	unknown
0	37	technician	married	secondary	439	yes	no	unknown	215	0	unknown
0	37	admin	married	secondary	1283	yes	no	unknown	209	0	unknown
0	33	technician	single	secondary	1769	yes	no	unknown	181	0	unknown
0	33	admin	married	secondary	2	yes	no	unknown	201	0	unknown
0	39	blue-collar	married	secondary	0	yes	yes	unknown	40	0	unknown
0	35	blue-collar	single	primary	47	no	no	unknown	317	0	unknown
0	35	blue-collar	married	secondary	2054	yes	no	unknown	447	0	unknown
0	34	services	single	secondary	8132	yes	no	unknown	137	0	unknown
0	39	services	married	secondary	453	yes	yes	unknown	184	0	unknown
0	37	management	single	tertiary	427	yes	no	unknown	121	0	unknown
0	42	management	married	secondary	2416	yes	no	unknown	138	0	unknown
0	40	blue-collar	married	secondary	877	yes	no	unknown	207	0	unknown
0	37	blue-collar	married	primary	398	yes	yes	unknown	309	0	unknown
0	37	blue-collar	married	primary	2240	yes	no	unknown	214	0	unknown
0	36	technician	single	secondary	380	yes	no	unknown	134	0	unknown
0	35	entrepreneur	married	secondary	1163	yes	no	unknown	284	0	unknown
1	35	services	married	secondary	4170	yes	no	unknown	1777	0	unknown
0	37	management	married	tertiary	5432	yes	yes	unknown	774	0	unknown
0	35	technician	divorced	secondary	-52	yes	no	unknown	265	0	unknown
0	30	self-employed	single	secondary	4011	yes	no	unknown	62	0	unknown
0	37	management	single	unknown	715	yes	no	unknown	247	0	unknown
0	31	admin	single	secondary	2144	yes	no	unknown	89	0	unknown
0	56	entrepreneur	married	tertiary	8741	yes	no	unknown	318	0	unknown
0	37	blue-collar	married	secondary	362	yes	no	unknown	277	0	unknown
0	33	blue-collar	married	primary	163	yes	no	unknown	135	0	unknown
0	40	blue-collar	married	primary	-740	yes	no	unknown	126	0	unknown
0	38	services	married	secondary	434	yes	no	unknown	411	0	unknown
0	41	services	single	secondary	1629	yes	no	unknown	85	0	unknown
0	38	blue-collar	married	secondary	-152	no	no	unknown	100	0	unknown
0	36	technician	married	secondary	3763	yes	no	unknown	83	0	unknown
0	31	technician	single	secondary	1	yes	no	unknown	71	0	unknown
0	31	technician	married	secondary	4	no	no	unknown	199	0	unknown
0	52	blue-collar	divorced	primary	0	yes	yes	unknown	47	0	unknown
0	31	management	single	tertiary	2007	yes	no	unknown	253	0	unknown
0	39	blue-collar	married	secondary	327	yes	no	unknown	244	0	unknown
0	35	admin	married	secondary	-130	yes	no	unknown	224	0	unknown
0	22	services	married	secondary	14	yes	yes	unknown	56	0	unknown
0	38	admin	married	tertiary	4399	yes	no	unknown	638	0	unknown
0	39	blue-collar	married	primary	780	yes	no	unknown	311	0	unknown
0	34	services	single	tertiary	371	no	no	unknown	77	0	unknown
0	34	blue-collar	married	primary	161	yes	yes	unknown	177	0	unknown
0	36	blue-collar	divorced	secondary	221	yes	no	unknown	189	0	unknown
0	32	blue-collar	single	secondary	706	yes	no	unknown	152	0	unknown
0	33	management	single	primary	4897	yes	no	unknown	151	0	unknown
0	33	services	married	secondary	7	yes	no	unknown	217	0	unknown
0	36	admin	married	secondary	2030	yes	no	unknown	24	0	unknown
0	32	blue-collar	married	secondary	489	yes	no	unknown	212	0	unknown
0	42	blue-collar	married	primary	1059	yes	no	unknown	163	0	unknown
0	43	management	married	tertiary	-8	yes	no	unknown	473	0	unknown
0	35	self-employed	single	secondary	271	yes	no	unknown	68	0	unknown
0	37	housemaid	single	secondary	2042	yes	no	unknown	485	0	unknown
0	33	blue-collar	married	secondary	-53	yes	no	unknown	172	0	unknown
0	26	student	single	secondary	268	yes	no	unknown	77	0	unknown
0	37	technician	single	tertiary	5122	yes	no	unknown	396	0	unknown
0	33	services	married	secondary	403	yes	no	unknown	274	0	unknown
0	40	admin	married	tertiary	0	yes	no	unknown	88	0	unknown
0	36	technician	divorced	secondary	566	yes	no	unknown	129	0	unknown
0	35	blue-collar	married	primary	356	yes	yes	unknown	474	0	unknown
0	36	blue-collar	married	unknown	722	yes	no	unknown	268	0	unknown
0	39	admin	divorced	secondary	-607	yes	no	unknown	374	0	unknown
0	60	management	married	tertiary	328	yes	no	unknown	72	0	unknown
0	34	admin	single	secondary	126	yes	no	unknown	61	0	unknown
0	32	blue-collar	married	primary	206	yes	no	unknown	205	0	unknown
0	33	management	single	tertiary	136	yes	yes	unknown	347	0	unknown
0	59	blue-collar	married	primary	14	yes	yes	unknown	355	0	unknown
0	35	management	single	secondary	5260	yes	no	unknown	211	0	unknown
0	34	admin	single	tertiary	458	yes	no	unknown	211	0	unknown
0	42	management	married	tertiary	0	no	no	unknown	66	0	unknown
0	38	entrepreneur	married	primary	666	yes	no	unknown	1452	0	unknown
0	33	services	married	unknown	89	yes	no	unknown	341	0	unknown
0	32	blue-collar	single	primary	1660	no	no	unknown	14	0	unknown
0	30	blue-collar	married	secondary	673	yes	no	unknown	610	0	unknown
0	34	management	single	tertiary	673	yes	yes	unknown	120	0	unknown
0	59	retired	married	secondary	-313	yes	no	unknown	407	0	unknown
0	32	admin	married	secondary	0	yes	no	unknown	464	0	unknown
0	54	housemaid	married	secondary	167	yes	no	unknown	547	0	unknown
0	48	management	divorced	primary	432	yes	no	unknown	152	0	unknown
0	36	blue-collar	married	primary	8135	yes	no	unknown	522	0	unknown
0	29	services	single	secondary	0	yes	no	unknown	227	0	unknown
0	39	blue-collar	single	secondary	4286	yes	no	unknown	1376	0	unknown
0	54	services	divorced	unknown	2177	no	no	unknown	134	0	unknown
0	36	admin	single	secondary	0	no	no	unknown	37	0	unknown
0	33	technician	married	secondary	105	yes	yes	unknown	360	0	unknown
0	32	management	single	tertiary	1271	yes	no	unknown	51	0	unknown
0	41	services	divorced	secondary	83	no	no	unknown	834	0	unknown
0	34	blue-collar	single	primary	709	yes	no	unknown	106	0	unknown
0	34	services	married	secondary	-93	yes	yes	unknown	194	0	unknown
0	53	housemaid	married	secondary	736	yes	no	unknown	535	0	unknown
0	38	services	married	secondary	-242	yes	yes	unknown	236	0	unknown
0	33	blue-collar	married	secondary	3259	yes	no	unknown	182	0	unknown
0	32	technician	married	secondary	11697	yes	no	unknown	296	0	unknown
0	33	services	married	secondary	210	yes	yes	unknown	201	0	unknown
0	35	blue-collar	married	secondary	2688	yes	no	unknown	281	0	unknown
0	34	management	married	tertiary	0	yes	no	unknown	150	0	unknown
0	37	entrepreneur	married	secondary	5064	yes	no	unknown	79	0	unknown
0	38	unemployed	married	secondary	205	yes	no	unknown	359	0	unknown
0	39	housemaid	married	tertiary	75	yes	no	unknown	332	0	unknown
0	43	blue-collar	married	primary	0	yes	no	unknown	592	0	unknown
0	39	admin	married	secondary	2019	yes	no	unknown	166	0	unknown
0	38	blue-collar	married	primary	178	yes	no	unknown	245	0	unknown
0	40	services	married	primary	3559	yes	no	unknown	138	0	unknown
0	38	self-employed	married	secondary	290	yes	no	unknown	369	0	unknown
0	32	admin	divorced	secondary	138	yes	yes	unknown	158	0	unknown
0	31	blue-collar	single	secondary	5607	no	no	unknown	261	0	unknown
0	32	blue-collar	married	primary	8291	no	no	unknown	131	0	unknown
0	37	blue-collar	single	primary	6969	yes	no	unknown	412	0	unknown
0	30	management	single	tertiary	18	no	no	unknown	121	0	unknown
0	46	entrepreneur	married	secondary	583	yes	no	unknown	137	0	unknown
0	36	housemaid	single	secondary	7171	yes	no	unknown	216	0	unknown
0	34	blue-collar	married	primary	500	yes	no	unknown	324	0	unknown
0	32	blue-collar	married	secondary	113	yes	yes	unknown	235	0	unknown
0	34	services	divorced	secondary	0	yes	yes	unknown	203	0	unknown
0	33	blue-collar	married	primary	3512	yes	no	unknown	697	0	unknown
0	37	entrepreneur	married	tertiary	4798	yes	no	unknown	156	0	unknown
1	34	technician	single	secondary	85	yes	no	unknown	1182	0	unknown
0	37	blue-collar	married	primary	660	yes	yes	unknown	170	0	unknown
0	31	services	married	tertiary	585	yes	yes	unknown	272	0	unknown
0	47	entrepreneur	married	secondary	136	yes	no	unknown	132	0	unknown
0	36	management	single	secondary	360	yes	no	unknown	271	0	unknown
0	31	unemployed	married	secondary	296	yes	no	unknown	378	0	unknown
0	33	blue-collar	married	secondary	0	yes	yes	unknown	114	0	unknown
0	33	blue-collar	married	secondary	10	yes	yes	unknown	107	0	unknown
0	39	blue-collar	married	primary	451	yes	no	unknown	383	0	unknown
0	37	blue-collar	divorced	secondary	614	yes	no	unknown	185	0	unknown
0	34	technician	single	secondary	692	yes	no	unknown	254	0	unknown
0	33	management	married	tertiary	148	no	no	unknown	717	0	unknown
0	31	blue-collar	single	primary	5058	yes	no	unknown	157	0	unknown
0	33	admin	married	secondary	1467	yes	no	unknown	85	0	unknown
0	30	management	married	tertiary	859	yes	no	unknown	249	0	unknown
0	34	services	married	secondary	-508	yes	no	unknown	309	0	unknown
0	31	student	single	tertiary	410	yes	no	unknown	112	0	unknown
0	36	entrepreneur	married	secondary	134	no	no	unknown	98	0	unknown
0	37	management	single	tertiary	23867	no	no	unknown	188	0	unknown
0	31	services	single	secondary	2038	yes	no	unknown	148	0	unknown
0	39	admin	married	secondary	-362	yes	no	unknown	145	0	unknown
0	34	management	married	tertiary	967	yes	no	unknown	415	0	unknown
0	43	management	married	tertiary	1825	yes	no	unknown	742	0	unknown
0	43	blue-collar	married	primary	-635	yes	no	unknown	37	0	unknown
0	34	blue-collar	married	secondary	1298	yes	no	unknown	120	0	unknown
0	36	blue-collar	married	secondary	1797	yes	yes	unknown	185	0	unknown
0	55	admin	married	unknown	1848	yes	no	unknown	204	0	unknown
1	31	admin	single	secondary	431	yes	yes	unknown	1045	0	unknown
0	32	blue-collar	married	secondary	4996	yes	no	unknown	205	0	unknown
0	31	blue-collar	married	secondary	213	yes	no	unknown	74	0	unknown
0	31	blue-collar	married	primary	26	yes	no	unknown	51	0	unknown
0	33	management	single	secondary	0	no	no	unknown	190	0	unknown
0	32	admin	married	primary	1351	yes	no	unknown	325	0	unknown
1	44	technician	divorced	secondary	982	yes	no	unknown	650	0	unknown
0	33	services	married	secondary	4963	yes	no	unknown	148	0	unknown
0	39	services	married	secondary	1438	yes	no	unknown	212	0	unknown
0	39	blue-collar	married	primary	1411	yes	no	unknown	625	0	unknown
0	33	services	single	secondary	0	yes	no	unknown	134	0	unknown
0	40	blue-collar	married	unknown	486	yes	no	unknown	97	0	unknown
0	34	technician	single	secondary	1183	yes	no	unknown	438	0	unknown
0	39	management	married	tertiary	351	yes	no	unknown	999	0	unknown
0	32	blue-collar	married	secondary	2366	yes	no	unknown	127	0	unknown
0	34	blue-collar	married	secondary	2700	yes	no	unknown	446	0	unknown
